State FIPS,County FIPS,Postal,Name,Poverty Estimate All Ages,90% CI Lower Bound,90% CI Upper Bound,Poverty Percent All Ages,90% CI Lower Bound,90% CI Upper Bound,Poverty Estimate Under Age 18,90% CI Lower Bound,90% CI Upper Bound,Poverty Percent Under Age 18,90% CI Lower Bound,90% CI Upper Bound,Poverty Estimate Ages 5-17,90% CI Lower Bound,90% CI Upper Bound,Poverty Percent Ages 5-17,90% CI Lower Bound,90% CI Upper Bound,Median Household Income,90% CI Lower Bound,90% CI Upper Bound,Poverty Estimate Ages 0-4,90% CI Lower Bound,90% CI Upper Bound,Poverty Percent Ages 0-4,90% CI Lower Bound,90% CI Upper Bound
50,023,VT,Washington County,"6,161","4,899","7,423",10.8,8.6,13.0,"1,687","1,276","2,098",14.0,10.6,17.4,"1,025",744,"1,306",11.5,8.4,14.6,"51,334","47,616","55,052",,,,,,
50,025,VT,Windham County,"5,533","4,376","6,690",12.8,10.1,15.5,"1,548","1,130","1,966",18.1,13.2,23.0,997,708,"1,286",15.6,11.1,20.1,"43,045","39,634","46,456",,,,,,
50,027,VT,Windsor County,"5,654","4,411","6,897",10.2,8.0,12.4,"1,539","1,130","1,948",14.0,10.3,17.7,"1,023",738,"1,308",12.3,8.9,15.7,"48,804","45,344","52,264",,,,,,
51,000,VA,Virginia,"865,746","848,523","882,969",11.1,10.9,11.3,"266,606","257,069","276,143",14.6,14.1,15.1,"172,606","164,452","180,760",13.1,12.5,13.7,"60,665","60,222","61,108","88,699","83,490","93,908",17.7,16.7,18.7
51,001,VA,Accomack County,"6,722","5,681","7,763",20.5,17.3,23.7,"1,956","1,558","2,354",28.7,22.9,34.5,"1,246",938,"1,554",25.4,19.1,31.7,"37,312","34,037","40,587",,,,,,
51,003,VA,Albemarle County,"8,419","6,880","9,958",9.1,7.4,10.8,"2,107","1,565","2,649",10.0,7.4,12.6,"1,397","1,033","1,761",9.0,6.7,11.3,"61,845","57,552","66,138",,,,,,
51,005,VA,Alleghany County,"2,096","1,614","2,578",13.1,10.1,16.1,689,516,862,20.4,15.3,25.5,447,331,563,17.3,12.8,21.8,"43,110","39,128","47,092",,,,,,
51,007,VA,Amelia County,"1,432","1,088","1,776",11.4,8.7,14.1,467,345,589,16.8,12.4,21.2,308,226,390,15.2,11.2,19.2,"49,057","44,770","53,344",,,,,,
51,009,VA,Amherst County,"4,221","3,323","5,119",13.6,10.7,16.5,"1,291",956,"1,626",18.9,14.0,23.8,833,611,"1,055",16.5,12.1,20.9,"42,063","38,838","45,288",,,,,,
51,011,VA,Appomattox County,"2,099","1,617","2,581",14.1,10.9,17.3,717,539,895,21.8,16.4,27.2,469,348,590,18.9,14.0,23.8,"44,479","40,862","48,096",,,,,,
51,013,VA,Arlington County,"14,903","12,212","17,594",7.2,5.9,8.5,"3,392","2,650","4,134",10.4,8.1,12.7,"2,204","1,700","2,708",10.6,8.2,13.0,"93,231","89,046","97,416",,,,,,
51,015,VA,Augusta County,"6,734","5,388","8,080",9.5,7.6,11.4,"2,038","1,536","2,540",13.2,9.9,16.5,"1,279",942,"1,616",11.0,8.1,13.9,"50,534","47,835","53,233",,,,,,
51,017,VA,Bath County,520,399,641,11.2,8.6,13.8,123,91,155,15.7,11.6,19.8,80,58,102,12.7,9.3,16.1,"41,266","37,408","45,124",,,,,,
51,019,VA,Bedford County,"6,667","5,401","7,933",9.8,7.9,11.7,"1,947","1,472","2,422",12.9,9.7,16.1,"1,239",919,"1,559",10.6,7.9,13.3,"51,656","48,084","55,228",,,,,,
51,021,VA,Bland County,917,713,"1,121",15.0,11.7,18.3,214,159,269,18.0,13.4,22.6,140,104,176,15.4,11.4,19.4,"39,975","36,312","43,638",,,,,,
51,023,VA,Botetourt County,"2,131","1,601","2,661",6.5,4.9,8.1,646,474,818,8.8,6.4,11.2,433,315,551,7.6,5.5,9.7,"63,528","58,941","68,115",,,,,,
51,025,VA,Brunswick County,"3,120","2,379","3,861",20.5,15.6,25.4,888,658,"1,118",26.9,20.0,33.8,597,440,754,24.0,17.7,30.3,"36,806","33,495","40,117",,,,,,
51,027,VA,Buchanan County,"5,676","4,606","6,746",24.8,20.1,29.5,"1,497","1,192","1,802",34.9,27.8,42.0,"1,036",831,"1,241",32.6,26.2,39.0,"29,712","27,284","32,140",,,,,,
51,029,VA,Buckingham County,"3,042","2,355","3,729",20.5,15.9,25.1,814,607,"1,021",25.2,18.8,31.6,548,409,687,23.8,17.8,29.8,"37,568","34,020","41,116",,,,,,
51,031,VA,Campbell County,"7,770","6,549","8,991",14.3,12.1,16.5,"2,211","1,693","2,729",18.6,14.3,22.9,"1,439","1,072","1,806",16.2,12.1,20.3,"42,158","39,753","44,563",,,,,,
51,033,VA,Caroline County,"3,150","2,439","3,861",11.2,8.7,13.7,"1,116",814,"1,418",16.6,12.1,21.1,738,536,940,15.6,11.3,19.9,"52,779","48,790","56,768",,,,,,
51,035,VA,Carroll County,"5,248","4,184","6,312",17.6,14.0,21.2,"1,518","1,129","1,907",24.9,18.5,31.3,989,731,"1,247",21.9,16.2,27.6,"34,796","31,855","37,737",,,,,,
51,036,VA,Charles City County,864,674,"1,054",11.9,9.3,14.5,238,175,301,18.4,13.5,23.3,159,116,202,16.2,11.8,20.6,"45,916","41,995","49,837",,,,,,
51,037,VA,Charlotte County,"2,309","1,734","2,884",18.6,14.0,23.2,796,588,"1,004",28.1,20.8,35.4,539,395,683,25.1,18.4,31.8,"33,899","30,938","36,860",,,,,,
51,041,VA,Chesterfield County,"21,475","17,631","25,319",6.9,5.7,8.1,"7,328","5,577","9,079",9.0,6.8,11.2,"4,728","3,501","5,955",7.7,5.7,9.7,"69,190","66,271","72,109",,,,,,
51,043,VA,Clarke County,"1,147",891,"1,403",8.3,6.4,10.2,316,235,397,10.1,7.5,12.7,204,151,257,8.4,6.2,10.6,"67,962","61,948","73,976",,,,,,
51,045,VA,Craig County,599,453,745,11.6,8.8,14.4,197,146,248,17.9,13.2,22.6,133,98,168,15.8,11.6,20.0,"44,882","40,646","49,118",,,,,,
51,047,VA,Culpeper County,"4,720","3,646","5,794",10.5,8.1,12.9,"1,746","1,307","2,185",14.8,11.1,18.5,"1,179",876,"1,482",13.8,10.3,17.3,"56,897","52,263","61,531",,,,,,
51,049,VA,Cumberland County,"1,721","1,334","2,108",17.2,13.3,21.1,588,444,732,26.0,19.6,32.4,378,278,478,23.1,17.0,29.2,"39,394","35,691","43,097",,,,,,
51,051,VA,Dickenson County,"3,567","2,905","4,229",23.0,18.7,27.3,874,660,"1,088",26.6,20.1,33.1,575,431,719,23.8,17.8,29.8,"32,955","29,885","36,025",,,,,,
51,053,VA,Dinwiddie County,"3,249","2,524","3,974",11.9,9.3,14.5,"1,043",777,"1,309",16.6,12.4,20.8,685,501,869,14.6,10.7,18.5,"50,535","46,458","54,612",,,,,,
51,057,VA,Essex County,"1,553","1,178","1,928",14.1,10.7,17.5,562,415,709,23.6,17.4,29.8,377,276,478,22.5,16.5,28.5,"43,125","39,078","47,172",,,,,,
51,059,VA,Fairfax County,"63,915","55,466","72,364",5.9,5.1,6.7,"19,148","15,535","22,761",7.3,5.9,8.7,"12,697","10,105","15,289",6.7,5.3,8.1,"102,726","100,659","104,793",,,,,,
51,061,VA,Fauquier County,"4,839","3,887","5,791",7.5,6.0,9.0,"1,480","1,131","1,829",9.1,6.9,11.3,923,700,"1,146",7.4,5.6,9.2,"83,176","78,355","87,997",,,,,,
51,063,VA,Floyd County,"2,066","1,574","2,558",13.6,10.4,16.8,650,483,817,19.6,14.6,24.6,431,318,544,17.6,13.0,22.2,"44,188","40,826","47,550",,,,,,
51,065,VA,Fluvanna County,"1,784","1,364","2,204",7.3,5.6,9.0,540,397,683,9.2,6.8,11.6,349,256,442,8.2,6.0,10.4,"63,869","58,915","68,823",,,,,,
51,067,VA,Franklin County,"7,844","6,285","9,403",14.4,11.5,17.3,"2,478","1,932","3,024",21.6,16.9,26.3,"1,730","1,360","2,100",20.7,16.3,25.1,"40,931","38,100","43,762",,,,,,
51,069,VA,Frederick County,"5,756","4,374","7,138",7.4,5.6,9.2,"2,140","1,566","2,714",11.0,8.0,14.0,"1,361",979,"1,743",9.4,6.8,12.0,"62,173","58,170","66,176",,,,,,
51,071,VA,Giles County,"2,292","1,796","2,788",13.4,10.5,16.3,696,517,875,18.9,14.0,23.8,455,335,575,16.4,12.1,20.7,"40,773","37,197","44,349",,,,,,
51,073,VA,Gloucester County,"3,603","2,819","4,387",9.9,7.8,12.0,"1,134",835,"1,433",14.1,10.4,17.8,741,539,943,12.0,8.7,15.3,"58,893","54,276","63,510",,,,,,
51,075,VA,Goochland County,"1,566","1,201","1,931",7.7,5.9,9.5,423,317,529,9.8,7.3,12.3,276,204,348,8.4,6.2,10.6,"81,938","75,028","88,848",,,,,,
51,077,VA,Grayson County,"2,617","2,005","3,229",17.1,13.1,21.1,796,589,"1,003",27.4,20.3,34.5,547,404,690,24.9,18.4,31.4,"31,930","28,953","34,907",,,,,,
51,079,VA,Greene County,"1,774","1,397","2,151",9.7,7.6,11.8,607,459,755,13.3,10.0,16.6,397,294,500,12.2,9.0,15.4,"57,592","52,182","63,002",,,,,,
51,081,VA,Greensville County,"2,077","1,596","2,558",23.9,18.4,29.4,504,380,628,25.8,19.4,32.2,329,242,416,22.5,16.6,28.4,"38,702","35,285","42,119",,,,,,
51,083,VA,Halifax County,"6,833","5,603","8,063",19.3,15.8,22.8,"2,225","1,774","2,676",28.3,22.6,34.0,"1,351","1,029","1,673",23.0,17.5,28.5,"35,879","32,833","38,925",,,,,,
51,085,VA,Hanover County,"5,218","4,054","6,382",5.3,4.1,6.5,"1,582","1,150","2,014",6.4,4.7,8.1,"1,057",770,"1,344",5.5,4.0,7.0,"72,319","68,555","76,083",,,,,,
51,087,VA,Henrico County,"29,987","26,397","33,577",9.8,8.6,11.0,"9,849","8,264","11,434",13.4,11.2,15.6,"6,063","4,977","7,149",11.4,9.4,13.4,"59,128","55,914","62,342",,,,,,
51,089,VA,Henry County,"9,447","7,612","11,282",17.7,14.3,21.1,"2,974","2,252","3,696",27.2,20.6,33.8,"1,950","1,464","2,436",24.3,18.2,30.4,"32,669","30,831","34,507",,,,,,
51,091,VA,Highland County,330,250,410,14.4,10.9,17.9,78,57,99,22.8,16.8,28.8,52,38,66,18.9,13.8,24.0,"35,793","32,513","39,073",,,,,,
51,093,VA,Isle of Wight County,"3,082","2,354","3,810",8.8,6.7,10.9,975,724,"1,226",12.3,9.1,15.5,629,466,792,10.3,7.6,13.0,"62,224","56,925","67,523",,,,,,
51,095,VA,James City County,"5,067","4,052","6,082",7.7,6.2,9.2,"1,475","1,124","1,826",10.3,7.8,12.8,964,728,"1,200",8.9,6.7,11.1,"74,241","70,104","78,378",,,,,,
51,097,VA,King and Queen County,888,674,"1,102",12.8,9.7,15.9,276,204,348,19.4,14.3,24.5,183,134,232,17.2,12.6,21.8,"44,277","40,236","48,318",,,,,,
51,099,VA,King George County,"1,609","1,238","1,980",6.9,5.3,8.5,583,435,731,9.0,6.7,11.3,374,275,473,8.0,5.9,10.1,"77,200","71,313","83,087",,,,,,
51,101,VA,King William County,"1,230",941,"1,519",7.7,5.9,9.5,429,319,539,11.0,8.2,13.8,279,206,352,9.6,7.1,12.1,"64,205","58,719","69,691",,,,,,
51,103,VA,Lancaster County,"1,557","1,174","1,940",13.9,10.5,17.3,470,343,597,26.1,19.1,33.1,322,233,411,24.0,17.4,30.6,"44,296","40,418","48,174",,,,,,
51,105,VA,Lee County,"6,087","4,799","7,375",25.5,20.1,30.9,"1,689","1,271","2,107",33.1,24.9,41.3,"1,073",791,"1,355",28.3,20.9,35.7,"31,116","28,679","33,553",,,,,,
51,107,VA,Loudoun County,"11,525","9,312","13,738",3.7,3.0,4.4,"4,026","3,101","4,951",4.2,3.2,5.2,"2,567","1,945","3,189",3.8,2.9,4.7,"119,075","115,358","122,792",,,,,,
51,109,VA,Louisa County,"3,259","2,493","4,025",9.9,7.6,12.2,"1,128",825,"1,431",15.6,11.4,19.8,761,556,966,14.6,10.7,18.5,"50,101","46,303","53,899",,,,,,
51,111,VA,Lunenburg County,"2,396","1,838","2,954",20.5,15.7,25.3,693,516,870,28.4,21.2,35.6,449,328,570,25.5,18.7,32.3,"35,260","32,048","38,472",,,,,,
51,113,VA,Madison County,"1,544","1,188","1,900",11.7,9.0,14.4,508,381,635,17.4,13.1,21.7,323,237,409,14.9,10.9,18.9,"49,389","44,869","53,909",,,,,,
51,115,VA,Mathews County,903,697,"1,109",10.2,7.9,12.5,274,208,340,17.1,13.0,21.2,180,134,226,14.4,10.7,18.1,"53,418","48,375","58,461",,,,,,
51,117,VA,Mecklenburg County,"6,241","5,071","7,411",20.2,16.4,24.0,"1,780","1,362","2,198",28.4,21.7,35.1,"1,189",903,"1,475",25.3,19.2,31.4,"35,196","32,189","38,203",,,,,,
51,119,VA,Middlesex County,"1,442","1,109","1,775",13.6,10.5,16.7,387,286,488,22.3,16.4,28.2,255,187,323,19.7,14.4,25.0,"45,686","41,526","49,846",,,,,,
51,121,VA,Montgomery County,"17,470","15,056","19,884",20.5,17.7,23.3,"2,557","1,988","3,126",17.2,13.4,21.0,"1,606","1,211","2,001",15.3,11.5,19.1,"42,827","39,193","46,461",,,,,,
51,125,VA,Nelson County,"1,956","1,486","2,426",13.1,9.9,16.3,592,437,747,20.9,15.4,26.4,395,290,500,18.8,13.8,23.8,"47,368","43,103","51,633",,,,,,
51,127,VA,New Kent County,"1,037",781,"1,293",5.8,4.4,7.2,334,246,422,8.4,6.2,10.6,221,161,281,7.3,5.3,9.3,"67,979","62,667","73,291",,,,,,
51,131,VA,Northampton County,"2,258","1,715","2,801",18.7,14.2,23.2,760,557,963,31.6,23.1,40.1,502,366,638,29.0,21.1,36.9,"35,308","32,029","38,587",,,,,,
51,133,VA,Northumberland County,"1,766","1,353","2,179",14.4,11.0,17.8,558,410,706,28.2,20.7,35.7,366,266,466,25.1,18.2,32.0,"46,320","42,481","50,159",,,,,,
51,135,VA,Nottoway County,"2,903","2,229","3,577",20.8,16.0,25.6,895,658,"1,132",27.9,20.5,35.3,614,448,780,26.4,19.3,33.5,"36,975","33,600","40,350",,,,,,
51,137,VA,Orange County,"3,517","2,796","4,238",10.7,8.5,12.9,"1,120",848,"1,392",14.8,11.2,18.4,727,543,911,13.1,9.8,16.4,"53,837","49,201","58,473",,,,,,
51,139,VA,Page County,"3,725","2,954","4,496",15.7,12.5,18.9,"1,159",876,"1,442",22.7,17.1,28.3,760,567,953,20.1,15.0,25.2,"37,970","34,626","41,314",,,,,,
51,141,VA,Patrick County,"3,407","2,656","4,158",18.7,14.6,22.8,978,733,"1,223",28.1,21.1,35.1,655,491,819,25.4,19.1,31.7,"33,678","30,902","36,454",,,,,,
51,143,VA,Pittsylvania County,"9,951","8,199","11,703",15.9,13.1,18.7,"2,968","2,347","3,589",22.4,17.7,27.1,"1,906","1,451","2,361",19.1,14.5,23.7,"41,031","38,381","43,681",,,,,,
51,145,VA,Powhatan County,"1,821","1,406","2,236",7.1,5.5,8.7,569,423,715,9.2,6.8,11.6,369,272,466,7.7,5.7,9.7,"70,025","64,762","75,288",,,,,,
51,147,VA,Prince Edward County,"4,338","3,421","5,255",22.8,18.0,27.6,"1,071",812,"1,330",27.0,20.5,33.5,734,557,911,24.9,18.9,30.9,"36,100","32,773","39,427",,,,,,
51,149,VA,Prince George County,"3,002","2,291","3,713",9.7,7.4,12.0,"1,006",738,"1,274",12.7,9.3,16.1,689,503,875,11.6,8.5,14.7,"59,346","53,888","64,804",,,,,,
51,153,VA,Prince William County,"24,696","19,772","29,620",6.1,4.9,7.3,"9,782","7,473","12,091",8.5,6.5,10.5,"6,552","4,996","8,108",8.0,6.1,9.9,"91,290","87,816","94,764",,,,,,
51,155,VA,Pulaski County,"5,355","4,194","6,516",15.8,12.4,19.2,"1,557","1,176","1,938",23.4,17.7,29.1,995,741,"1,249",20.1,15.0,25.2,"41,184","38,720","43,648",,,,,,
51,157,VA,Rappahannock County,720,558,882,9.8,7.6,12.0,222,164,280,15.5,11.4,19.6,152,111,193,13.8,10.1,17.5,"57,499","52,283","62,715",,,,,,
51,159,VA,Richmond County,"1,377","1,039","1,715",18.5,14.0,23.0,365,269,461,23.8,17.5,30.1,242,177,307,21.1,15.5,26.7,"40,596","36,840","44,352",,,,,,
51,161,VA,Roanoke County,"6,291","5,073","7,509",7.0,5.6,8.4,"1,866","1,419","2,313",9.4,7.1,11.7,"1,199",905,"1,493",7.9,6.0,9.8,"57,720","54,217","61,223",,,,,,
51,163,VA,Rockbridge County,"2,705","2,111","3,299",12.2,9.5,14.9,714,528,900,17.1,12.7,21.5,467,343,591,14.9,10.9,18.9,"44,502","40,769","48,235",,,,,,
51,165,VA,Rockingham County,"8,054","6,522","9,586",10.8,8.8,12.8,"2,726","2,137","3,315",15.3,12.0,18.6,"1,739","1,337","2,141",13.2,10.2,16.2,"49,158","46,333","51,983",,,,,,
51,167,VA,Russell County,"5,173","4,028","6,318",18.1,14.1,22.1,"1,464","1,097","1,831",25.2,18.9,31.5,965,706,"1,224",22.6,16.5,28.7,"34,460","31,264","37,656",,,,,,
51,169,VA,Scott County,"4,248","3,371","5,125",18.9,15.0,22.8,"1,094",812,"1,376",25.0,18.5,31.5,714,526,902,22.2,16.4,28.0,"33,797","30,960","36,634",,,,,,
51,171,VA,Shenandoah County,"4,862","3,937","5,787",11.7,9.5,13.9,"1,556","1,191","1,921",17.2,13.2,21.2,"1,061",818,"1,304",16.1,12.4,19.8,"46,016","42,308","49,724",,,,,,
51,173,VA,Smyth County,"5,874","4,692","7,056",18.7,14.9,22.5,"1,843","1,424","2,262",28.0,21.6,34.4,"1,149",858,"1,440",23.8,17.8,29.8,"35,437","32,497","38,377",,,,,,
51,175,VA,Southampton County,"2,789","2,250","3,328",16.4,13.2,19.6,768,567,969,20.0,14.8,25.2,499,364,634,17.2,12.6,21.8,"43,232","39,341","47,123",,,,,,
51,177,VA,Spotsylvania County,"9,645","7,798","11,492",7.9,6.4,9.4,"3,532","2,689","4,375",10.5,8.0,13.0,"2,267","1,714","2,820",8.9,6.7,11.1,"72,463","69,225","75,701",,,,,,
51,179,VA,Stafford County,"6,531","5,032","8,030",5.2,4.0,6.4,"2,504","1,862","3,146",6.8,5.1,8.5,"1,592","1,160","2,024",5.6,4.1,7.1,"93,185","89,610","96,760",,,,,,
51,181,VA,Surry County,871,667,"1,075",12.3,9.4,15.2,288,215,361,19.7,14.7,24.7,193,143,243,17.6,13.0,22.2,"46,112","41,852","50,372",,,,,,
51,183,VA,Sussex County,"2,132","1,701","2,563",22.5,18.0,27.0,473,344,602,24.0,17.5,30.5,324,236,412,22.1,16.1,28.1,"37,019","33,505","40,533",,,,,,
51,185,VA,Tazewell County,"8,035","6,643","9,427",18.5,15.3,21.7,"2,127","1,654","2,600",23.5,18.3,28.7,"1,432","1,091","1,773",21.3,16.2,26.4,"35,485","32,654","38,316",,,,,,
51,187,VA,Warren County,"3,812","2,917","4,707",10.3,7.9,12.7,"1,290",956,"1,624",14.4,10.7,18.1,831,609,"1,053",12.7,9.3,16.1,"55,758","51,126","60,390",,,,,,
51,191,VA,Washington County,"7,500","5,986","9,014",14.1,11.3,16.9,"2,037","1,506","2,568",19.3,14.3,24.3,"1,334",976,"1,692",17.0,12.4,21.6,"39,690","36,190","43,190",,,,,,
51,193,VA,Westmoreland County,"2,555","1,936","3,174",14.7,11.1,18.3,897,658,"1,136",26.2,19.2,33.2,595,434,756,23.8,17.4,30.2,"45,291","41,471","49,111",,,,,,
51,195,VA,Wise County,"8,524","6,964","10,084",22.2,18.1,26.3,"2,327","1,795","2,859",27.5,21.2,33.8,"1,534","1,167","1,901",25.0,19.0,31.0,"36,789","33,643","39,935",,,,,,
51,197,VA,Wythe County,"4,578","3,642","5,514",15.8,12.6,19.0,"1,364","1,026","1,702",22.9,17.2,28.6,909,678,"1,140",20.7,15.4,26.0,"37,624","35,050","40,198",,,,,,
51,199,VA,York County,"3,407","2,629","4,185",5.3,4.1,6.5,"1,158",867,"1,449",6.8,5.1,8.5,745,555,935,5.6,4.2,7.0,"77,070","71,579","82,561",,,,,,
51,510,VA,Alexandria city,"12,898","10,670","15,126",9.3,7.7,10.9,"3,332","2,544","4,120",14.2,10.8,17.6,"2,152","1,619","2,685",15.9,12.0,19.8,"78,023","73,850","82,196",,,,,,
51,515,VA,Bedford city,"1,050",796,"1,304",17.4,13.2,21.6,350,259,441,27.9,20.6,35.2,228,167,289,26.6,19.5,33.7,"35,664","32,264","39,064",,,,,,
51,520,VA,Bristol city,"3,744","2,994","4,494",21.5,17.2,25.8,"1,222",934,"1,510",33.9,25.9,41.9,776,579,973,30.6,22.8,38.4,"33,149","30,244","36,054",,,,,,
51,530,VA,Buena Vista city,961,747,"1,175",15.5,12.0,19.0,311,235,387,22.6,17.1,28.1,203,152,254,20.8,15.6,26.0,"37,629","34,060","41,198",,,,,,
51,540,VA,Charlottesville city,"8,387","6,639","10,135",20.2,16.0,24.4,"1,439","1,062","1,816",22.7,16.8,28.6,904,650,"1,158",22.4,16.1,28.7,"42,686","39,135","46,237",,,,,,
51,550,VA,Chesapeake city,"17,468","14,100","20,836",8.0,6.5,9.5,"6,512","4,953","8,071",11.4,8.7,14.1,"4,246","3,157","5,335",10.0,7.4,12.6,"67,674","64,925","70,423",,,,,,
51,570,VA,Colonial Heights city,"1,616","1,256","1,976",9.4,7.3,11.5,573,432,714,15.1,11.4,18.8,384,286,482,13.5,10.0,17.0,"48,883","44,578","53,188",,,,,,
51,580,VA,Covington city,933,719,"1,147",15.9,12.2,19.6,300,221,379,24.4,18.0,30.8,189,138,240,21.3,15.6,27.0,"33,962","30,917","37,007",,,,,,
51,590,VA,Danville city,"11,032","9,072","12,992",26.6,21.9,31.3,"3,778","3,014","4,542",41.7,33.3,50.1,"2,339","1,794","2,884",36.8,28.2,45.4,"31,153","29,406","32,900",,,,,,
51,595,VA,Emporia city,"1,298","1,042","1,554",22.8,18.3,27.3,469,345,593,31.5,23.2,39.8,325,238,412,30.0,22.0,38.0,"33,255","30,145","36,365",,,,,,
51,600,VA,Fairfax city,"1,586","1,252","1,920",7.1,5.6,8.6,369,284,454,8.1,6.2,10.0,238,179,297,7.2,5.4,9.0,"83,413","75,743","91,083",,,,,,
51,610,VA,Falls Church city,389,305,473,3.1,2.4,3.8,82,59,105,2.7,1.9,3.5,50,35,65,2.2,1.6,2.8,"105,124","95,311","114,937",,,,,,
51,620,VA,Franklin city,"1,833","1,482","2,184",21.6,17.5,25.7,671,522,820,33.2,25.8,40.6,446,341,551,32.0,24.5,39.5,"36,454","32,951","39,957",,,,,,
51,630,VA,Fredericksburg city,"4,338","3,627","5,049",19.8,16.6,23.0,"1,092",818,"1,366",23.4,17.5,29.3,728,544,912,23.5,17.6,29.4,"43,460","41,083","45,837",,,,,,
51,640,VA,Galax city,"1,512","1,171","1,853",22.3,17.3,27.3,541,400,682,35.9,26.6,45.2,364,268,460,33.0,24.3,41.7,"32,061","28,962","35,160",,,,,,
51,650,VA,Hampton city,"17,439","14,102","20,776",13.1,10.6,15.6,"6,225","4,771","7,679",20.3,15.6,25.0,"4,072","3,076","5,068",18.6,14.0,23.2,"50,923","49,542","52,304",,,,,,
51,660,VA,Harrisonburg city,"12,512","11,004","14,020",30.1,26.5,33.7,"1,576","1,160","1,992",21.9,16.1,27.7,993,722,"1,264",20.7,15.0,26.4,"37,179","33,922","40,436",,,,,,
51,670,VA,Hopewell city,"3,859","3,034","4,684",17.3,13.6,21.0,"1,535","1,124","1,946",27.5,20.1,34.9,984,716,"1,252",25.4,18.5,32.3,"37,226","34,404","40,048",,,,,,
51,678,VA,Lexington city,959,726,"1,192",21.4,16.2,26.6,105,77,133,15.0,11.0,19.0,61,44,78,11.9,8.7,15.1,"41,298","37,296","45,300",,,,,,
51,680,VA,Lynchburg city,"14,921","12,721","17,121",22.8,19.4,26.2,"4,267","3,452","5,082",29.6,23.9,35.3,"2,571","1,967","3,175",26.1,20.0,32.2,"36,397","33,842","38,952",,,,,,
51,683,VA,Manassas city,"4,427","3,630","5,224",11.7,9.6,13.8,"1,888","1,478","2,298",17.9,14.0,21.8,"1,205",927,"1,483",16.2,12.5,19.9,"64,274","58,720","69,828",,,,,,
51,685,VA,Manassas Park city,"1,238",966,"1,510",8.6,6.7,10.5,546,411,681,13.6,10.2,17.0,343,255,431,12.5,9.3,15.7,"67,948","61,429","74,467",,,,,,
51,690,VA,Martinsville city,"3,224","2,538","3,910",24.0,18.9,29.1,"1,049",780,"1,318",36.1,26.8,45.4,702,519,885,34.1,25.2,43.0,"29,887","27,034","32,740",,,,,,
51,700,VA,Newport News city,"26,088","21,643","30,533",15.1,12.5,17.7,"10,038","8,026","12,050",23.3,18.6,28.0,"6,323","4,972","7,674",21.2,16.7,25.7,"49,228","46,889","51,567",,,,,,
51,710,VA,Norfolk city,"39,903","34,014","45,792",19.0,16.2,21.8,"12,663","10,252","15,074",25.5,20.6,30.4,"8,150","6,299","10,001",24.5,18.9,30.1,"41,015","39,152","42,878",,,,,,
51,720,VA,Norton city,761,578,944,19.5,14.8,24.2,268,198,338,31.6,23.4,39.8,174,128,220,29.0,21.3,36.7,"33,662","30,423","36,901",,,,,,
51,730,VA,Petersburg city,"8,015","6,695","9,335",25.2,21.1,29.3,"2,694","2,241","3,147",41.4,34.4,48.4,"1,539","1,185","1,893",34.8,26.8,42.8,"32,435","29,924","34,946",,,,,,
51,735,VA,Poquoson city,651,504,798,5.4,4.2,6.6,193,144,242,6.6,4.9,8.3,126,93,159,5.3,3.9,6.7,"79,229","71,645","86,813",,,,,,
51,740,VA,Portsmouth city,"16,884","14,554","19,214",18.3,15.8,20.8,"6,280","5,212","7,348",28.5,23.7,33.3,"3,928","3,128","4,728",26.1,20.8,31.4,"42,740","40,333","45,147",,,,,,
51,750,VA,Radford city,"3,525","2,792","4,258",25.6,20.3,30.9,408,304,512,19.3,14.4,24.2,256,188,324,16.9,12.4,21.4,"34,009","30,699","37,319",,,,,,
51,760,VA,Richmond city,"48,830","43,180","54,480",25.3,22.4,28.2,"13,051","10,797","15,305",35.0,29.0,41.0,"8,325","6,670","9,980",33.8,27.1,40.5,"39,214","37,222","41,206",,,,,,
51,770,VA,Roanoke city,"21,414","18,448","24,380",22.4,19.3,25.5,"6,981","5,668","8,294",33.9,27.5,40.3,"4,367","3,490","5,244",31.7,25.3,38.1,"37,486","35,316","39,656",,,,,,
51,775,VA,Salem city,"2,247","1,720","2,774",9.7,7.4,12.0,644,476,812,13.2,9.7,16.7,436,321,551,11.9,8.8,15.0,"46,636","43,153","50,119",,,,,,
51,790,VA,Staunton city,"3,449","2,726","4,172",15.2,12.0,18.4,"1,051",796,"1,306",23.7,18.0,29.4,685,513,857,22.1,16.6,27.6,"40,855","37,203","44,507",,,,,,
51,800,VA,Suffolk city,"9,956","8,041","11,871",11.9,9.6,14.2,"3,764","2,893","4,635",17.2,13.2,21.2,"2,451","1,862","3,040",15.4,11.7,19.1,"62,419","58,129","66,709",,,,,,
51,810,VA,Virginia Beach city,"34,303","28,983","39,623",8.0,6.8,9.2,"11,472","9,129","13,815",11.0,8.7,13.3,"7,658","6,044","9,272",10.2,8.0,12.4,"63,354","61,074","65,634",,,,,,
51,820,VA,Waynesboro city,"3,639","2,986","4,292",17.5,14.4,20.6,"1,311","1,031","1,591",27.3,21.5,33.1,920,732,"1,108",27.9,22.2,33.6,"40,256","37,302","43,210",,,,,,
51,830,VA,Williamsburg city,"1,850","1,409","2,291",18.5,14.1,22.9,319,238,400,22.7,16.9,28.5,207,154,260,21.5,16.0,27.0,"46,285","42,577","49,993",,,,,,
